tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	112841601	0	live	LOC112841601		Sharpr-MPRA regulatory region 13516		2p	2	NC_000002.12	82875945	82876239	plus	0		
9606	Homo sapiens	112841600	0	live	LOC112841600		Sharpr-MPRA regulatory region 11674		2p	2	NC_000002.12	8544959	8545253	plus	0		
9606	Homo sapiens	112841599	0	live	LOC112841599		Sharpr-MPRA regulatory region 13771		2p	2	NC_000002.12	75646583	75646877	plus	0		
9606	Homo sapiens	112841597	0	live	LOC112841597		Sharpr-MPRA regulatory region 5299		2p	2	NC_000002.12	73344041	73344335	plus	0		
9606	Homo sapiens	112841596	0	live	LOC112841596		Sharpr-MPRA regulatory region 2018		2p	2	NC_000002.12	73214101	73214395	plus	0		
9606	Homo sapiens	112841595	0	live	LOC112841595		Sharpr-MPRA regulatory region 12254		2p	2	NC_000002.12	70070857	70071151	plus	0		
9606	Homo sapiens	112841592	0	live	LOC112841592		Sharpr-MPRA regulatory region 12475		2p	2	NC_000002.12	69178377	69178671	plus	0		
9606	Homo sapiens	112841589	0	live	LOC112841589		Sharpr-MPRA regulatory region 10320		2p	2	NC_000002.12	69171457	69171751	plus	0		
9606	Homo sapiens	112841582	0	live	LOC112841582		Sharpr-MPRA regulatory region 5025		2p	2	NC_000002.12	68714937	68715231	plus	0		
9606	Homo sapiens	112841580	0	live	LOC112841580		Sharpr-MPRA regulatory region 647		2p	2	NC_000002.12	55133893	55134187	plus	0		
9606	Homo sapiens	112841579	0	live	LOC112841579		Sharpr-MPRA regulatory region 4359		2p	2	NC_000002.12	55116073	55116367	plus	0		
9606	Homo sapiens	112840943	0	live	LOC112840943		Sharpr-MPRA regulatory region 12235		2p	2	NC_000002.12	48120870	48121164	plus	0		
9606	Homo sapiens	112840942	0	live	LOC112840942		Sharpr-MPRA regulatory region 4552		2p	2	NC_000002.12	46871950	46872244	plus	0		
9606	Homo sapiens	112840941	0	live	LOC112840941		Sharpr-MPRA regulatory region 12526		2p	2	NC_000002.12	46849810	46850104	plus	0		
9606	Homo sapiens	112840940	0	live	LOC112840940		Sharpr-MPRA regulatory region 14137		2p	2	NC_000002.12	46351810	46352104	plus	0		
9606	Homo sapiens	112840939	0	live	LOC112840939		Sharpr-MPRA regulatory region 3071		2p	2	NC_000002.12	46283750	46284044	plus	0		
9606	Homo sapiens	112840938	0	live	LOC112840938		Sharpr-MPRA regulatory region 5165		2p	2	NC_000002.12	46269630	46269924	plus	0		
9606	Homo sapiens	112840937	0	live	LOC112840937		Sharpr-MPRA regulatory region 2946		2p	2	NC_000002.12	45960090	45960384	plus	0		
9606	Homo sapiens	112840936	0	live	LOC112840936		Sharpr-MPRA regulatory region 4153		2p	2	NC_000002.12	45650950	45651244	plus	0		
9606	Homo sapiens	112840935	0	live	LOC112840935		Sharpr-MPRA regulatory region 13975		2p	2	NC_000002.12	43676370	43676664	plus	0		
9606	Homo sapiens	112840932	0	live	LOC112840932		Sharpr-MPRA regulatory region 10188		2p	2	NC_000002.12	42674049	42674343	plus	0		
9606	Homo sapiens	112840931	0	live	LOC112840931		Sharpr-MPRA regulatory region 10874		2p	2	NC_000002.12	39181408	39181702	plus	0		
9606	Homo sapiens	112840930	0	live	LOC112840930		Sharpr-MPRA regulatory region 4728		2p	2	NC_000002.12	38827687	38827981	plus	0		
9606	Homo sapiens	112840929	0	live	LOC112840929		Sharpr-MPRA regulatory region 2666		2p	2	NC_000002.12	38436247	38436541	plus	0		
9606	Homo sapiens	112840927	0	live	LOC112840927		Sharpr-MPRA regulatory region 2322		2p	2	NC_000002.12	36659986	36660280	plus	0		
9606	Homo sapiens	112840926	0	live	LOC112840926		Sharpr-MPRA regulatory region 135		2p	2	NC_000002.12	33678502	33678796	plus	0		
9606	Homo sapiens	112840925	0	live	LOC112840925		Sharpr-MPRA regulatory region 2981		2p	2	NC_000002.12	33015442	33015736	plus	0		
9606	Homo sapiens	112840924	0	live	LOC112840924		Sharpr-MPRA regulatory region 6729		2p	2	NC_000002.12	32865562	32865856	plus	0		
9606	Homo sapiens	112840923	0	live	LOC112840923		Sharpr-MPRA regulatory region 1316		2p	2	NC_000002.12	28596762	28597056	plus	0		
9606	Homo sapiens	112840922	0	live	LOC112840922		Sharpr-MPRA regulatory region 4379		2p	2	NC_000002.12	27537382	27537676	plus	0		
9606	Homo sapiens	112840921	0	live	LOC112840921		Sharpr-MPRA regulatory region 888		2p	2	NC_000002.12	26463621	26463915	plus	0		
9606	Homo sapiens	112840920	0	live	LOC112840920		Sharpr-MPRA regulatory region 5965		2q	2	NC_000002.12	240586512	240586806	plus	0		
9606	Homo sapiens	112840919	0	live	LOC112840919		Sharpr-MPRA regulatory region 14717		2q	2	NC_000002.12	240434032	240434326	plus	0		
9606	Homo sapiens	112840918	0	live	LOC112840918		Sharpr-MPRA regulatory region 2002		2q	2	NC_000002.12	240256332	240256626	plus	0		
9606	Homo sapiens	112840917	0	live	LOC112840917		Sharpr-MPRA regulatory region 4589		2p	2	NC_000002.12	24482700	24482994	plus	0		
9606	Homo sapiens	112840916	0	live	LOC112840916		Sharpr-MPRA regulatory region 9937		2p	2	NC_000002.12	24399460	24399754	plus	0		
9606	Homo sapiens	112840915	0	live	LOC112840915		Sharpr-MPRA regulatory region 8511		2q	2	NC_000002.12	238864208	238864502	plus	0		
9606	Homo sapiens	112840914	0	live	LOC112840914		Sharpr-MPRA regulatory region 4740		2q	2	NC_000002.12	238098488	238098782	plus	0		
9606	Homo sapiens	112840913	0	live	LOC112840913		Sharpr-MPRA regulatory region 9900		2q	2	NC_000002.12	236968106	236968400	plus	0		
9606	Homo sapiens	112840912	0	live	LOC112840912		Sharpr-MPRA regulatory region 6211		2q	2	NC_000002.12	236001525	236001819	plus	0		
9606	Homo sapiens	112840911	0	live	LOC112840911		Sharpr-MPRA regulatory region 15430		2q	2	NC_000002.12	235595485	235595779	plus	0		
9606	Homo sapiens	112840910	0	live	LOC112840910		Sharpr-MPRA regulatory region 15004		2q	2	NC_000002.12	234863405	234863699	plus	0		
9606	Homo sapiens	112840909	0	live	LOC112840909		Sharpr-MPRA regulatory region 11245		2q	2	NC_000002.12	233426703	233426997	plus	0		
9606	Homo sapiens	112840908	0	live	LOC112840908		Sharpr-MPRA regulatory region 13150		2q	2	NC_000002.12	231749959	231750253	plus	0		
9606	Homo sapiens	112840907	0	live	LOC112840907		Sharpr-MPRA regulatory region 10936		2p	2	NC_000002.12	23127458	23127752	plus	0		
9606	Homo sapiens	112840906	0	live	LOC112840906		Sharpr-MPRA regulatory region 2633		2q	2	NC_000002.12	226650133	226650427	plus	0		
9606	Homo sapiens	112840905	0	live	LOC112840905		Sharpr-MPRA regulatory region 2716		2q	2	NC_000002.12	226159933	226160227	plus	0		
9606	Homo sapiens	112840904	0	live	LOC112840904		Sharpr-MPRA regulatory region 10559		2q	2	NC_000002.12	226115133	226115427	plus	0		
9606	Homo sapiens	112840903	0	live	LOC112840903		Sharpr-MPRA regulatory region 6301		2q	2	NC_000002.12	223699632	223699926	plus	0		
9606	Homo sapiens	112840902	0	live	LOC112840902		Sharpr-MPRA regulatory region 12775		2q	2	NC_000002.12	223613051	223613345	plus	0		
9606	Homo sapiens	112840901	0	live	LOC112840901		Sharpr-MPRA regulatory region 14563		2q	2	NC_000002.12	223563531	223563825	plus	0		
9606	Homo sapiens	112840900	0	live	LOC112840900		Sharpr-MPRA regulatory region 9896		2q	2	NC_000002.12	222860751	222861045	plus	0		
9606	Homo sapiens	112806081	0	live	LOC112806081		Sharpr-MPRA regulatory region 8386		2q	2	NC_000002.12	219684687	219684981	plus	0		
9606	Homo sapiens	112806079	0	live	LOC112806079		Sharpr-MPRA regulatory region 7557		2q	2	NC_000002.12	217785446	217785740	plus	0		
9606	Homo sapiens	112806078	0	live	LOC112806078		Sharpr-MPRA regulatory region 8768		2q	2	NC_000002.12	217331686	217331980	plus	0		
9606	Homo sapiens	112806077	0	live	LOC112806077		Sharpr-MPRA regulatory region 13820		2q	2	NC_000002.12	216412246	216412540	plus	0		
9606	Homo sapiens	112806076	0	live	LOC112806076		Sharpr-MPRA regulatory region 2478		2q	2	NC_000002.12	215772046	215772340	plus	0		
9606	Homo sapiens	112806075	0	live	LOC112806075		Sharpr-MPRA regulatory region 4559		2q	2	NC_000002.12	215620086	215620380	plus	0		
9606	Homo sapiens	112806074	0	live	LOC112806074		Sharpr-MPRA regulatory region 14521		2q	2	NC_000002.12	205734465	205734759	plus	0		
9606	Homo sapiens	112806072	0	live	LOC112806072		Sharpr-MPRA regulatory region 8017		2p	2	NC_000002.12	20106808	20107102	plus	0		
9606	Homo sapiens	112806071	0	live	LOC112806071		Sharpr-MPRA regulatory region 14302		2q	2	NC_000002.12	197929345	197929639	plus	0		
9606	Homo sapiens	112806070	0	live	LOC112806070		Sharpr-MPRA regulatory region 6737		2q	2	NC_000002.12	196400205	196400499	plus	0		
9606	Homo sapiens	112806069	0	live	LOC112806069		Sharpr-MPRA regulatory region 4685		2q	2	NC_000002.12	195695185	195695479	plus	0		
9606	Homo sapiens	112806068	0	live	LOC112806068		Sharpr-MPRA regulatory region 2977		2q	2	NC_000002.12	191869263	191869557	plus	0		
9606	Homo sapiens	112806067	0	live	LOC112806067		Sharpr-MPRA regulatory region 6341		2q	2	NC_000002.12	191867023	191867317	plus	0		
9606	Homo sapiens	112806066	0	live	LOC112806066		Sharpr-MPRA regulatory region 10229		2q	2	NC_000002.12	191377283	191377577	plus	0		
9606	Homo sapiens	112806065	0	live	LOC112806065		Sharpr-MPRA regulatory region 4599		2q	2	NC_000002.12	190277623	190277917	plus	0		
9606	Homo sapiens	112806064	0	live	LOC112806064		Sharpr-MPRA regulatory region 8257		2q	2	NC_000002.12	188298942	188299236	plus	0		
9606	Homo sapiens	112806063	0	live	LOC112806063		Sharpr-MPRA regulatory region 14191		2q	2	NC_000002.12	181810862	181811156	plus	0		
9606	Homo sapiens	112806062	0	live	LOC112806062		Sharpr-MPRA regulatory region 7527		2q	2	NC_000002.12	177906122	177906416	plus	0		
9606	Homo sapiens	112806061	0	live	LOC112806061		Sharpr-MPRA regulatory region 4751		2q	2	NC_000002.12	177168321	177168615	plus	0		
9606	Homo sapiens	112806060	0	live	LOC112806060		Sharpr-MPRA regulatory region 8299		2q	2	NC_000002.12	174039921	174040215	plus	0		
9606	Homo sapiens	112806059	0	live	LOC112806059		Sharpr-MPRA regulatory region 4236		2q	2	NC_000002.12	172552821	172553115	plus	0		
9606	Homo sapiens	112806058	0	live	LOC112806058		Sharpr-MPRA regulatory region 12446		2q	2	NC_000002.12	170362899	170363193	plus	0		
9606	Homo sapiens	112806057	0	live	LOC112806057		Sharpr-MPRA regulatory region 9133		2q	2	NC_000002.12	164514519	164514813	plus	0		
9606	Homo sapiens	112806056	0	live	LOC112806056		Sharpr-MPRA regulatory region 6450		2q	2	NC_000002.12	161085218	161085512	plus	0		
9606	Homo sapiens	112806055	0	live	LOC112806055		Sharpr-MPRA regulatory region 2662		2q	2	NC_000002.12	152405275	152405569	plus	0		
9606	Homo sapiens	112806054	0	live	LOC112806054		Sharpr-MPRA regulatory region 4301		2q	2	NC_000002.12	151782655	151782949	plus	0		
9606	Homo sapiens	112806051	0	live	LOC112806051		Sharpr-MPRA regulatory region 3137		2q	2	NC_000002.12	144427162	144427456	plus	0		
9606	Homo sapiens	112806050	0	live	LOC112806050		Sharpr-MPRA regulatory region 3189		2q	2	NC_000002.12	132859636	132859930	plus	0		
9606	Homo sapiens	112806048	0	live	LOC112806048		Sharpr-MPRA regulatory region 6129		2q	2	NC_000002.12	132416436	132416730	plus	0		
9606	Homo sapiens	112806047	0	live	LOC112806047		Sharpr-MPRA regulatory region 12033		2q	2	NC_000002.12	129877436	129877730	plus	0		
9606	Homo sapiens	112806046	0	live	LOC112806046		Sharpr-MPRA regulatory region 12782		2q	2	NC_000002.12	128446475	128446769	plus	0		
9606	Homo sapiens	112806045	0	live	LOC112806045		Sharpr-MPRA regulatory region 572		2q	2	NC_000002.12	127064773	127065067	plus	0		
9606	Homo sapiens	112806044	0	live	LOC112806044		Sharpr-MPRA regulatory region 1201		2q	2	NC_000002.12	120603993	120604287	plus	0		
9606	Homo sapiens	112806043	0	live	LOC112806043		Sharpr-MPRA regulatory region 5959		2q	2	NC_000002.12	119759613	119759907	plus	0		
9606	Homo sapiens	112806042	0	live	LOC112806042		Sharpr-MPRA regulatory region 524		2p	2	NC_000002.12	12006903	12007197	plus	0		
9606	Homo sapiens	112806041	0	live	LOC112806041		Sharpr-MPRA regulatory region 9538		2q	2	NC_000002.12	118222033	118222327	plus	0		
9606	Homo sapiens	112806040	0	live	LOC112806040		Sharpr-MPRA regulatory region 195		2q	2	NC_000002.12	117814453	117814747	plus	0		
9606	Homo sapiens	112806039	0	live	LOC112806039		Sharpr-MPRA regulatory region 10370		2q	2	NC_000002.12	113088592	113088886	plus	0		
9606	Homo sapiens	112806038	0	live	LOC112806038		Sharpr-MPRA regulatory region 10892		2q	2	NC_000002.12	112790292	112790586	plus	0		
9606	Homo sapiens	112806037	0	live	LOC112806037		Sharpr-MPRA regulatory region 3720		2q	2	NC_000002.12	111975192	111975486	plus	0		
9606	Homo sapiens	112695115	0	live	LOC112695115		Sharpr-MPRA regulatory region 2497		2q	2	NC_000002.12	109558612	109558906	plus	0		
9606	Homo sapiens	112695114	0	live	LOC112695114		Sharpr-MPRA regulatory region 6940		2q	2	NC_000002.12	109290933	109291227	plus	0		
9606	Homo sapiens	112695113	0	live	LOC112695113		Sharpr-MPRA regulatory region 14332		2q	2	NC_000002.12	109267013	109267307	plus	0		
9606	Homo sapiens	112695112	0	live	LOC112695112		Sharpr-MPRA regulatory region 6630		2q	2	NC_000002.12	108662173	108662467	plus	0		
9606	Homo sapiens	112695111	0	live	LOC112695111		Sharpr-MPRA regulatory region 2466		2q	2	NC_000002.12	106283433	106283727	plus	0		
9606	Homo sapiens	112695110	0	live	LOC112695110		Sharpr-MPRA regulatory region 1600		2q	2	NC_000002.12	104976871	104977165	plus	0		
9606	Homo sapiens	112695108	0	live	LOC112695108		Sharpr-MPRA regulatory region 10948		22q	22	NC_000022.11	48945777	48946071	plus	0		
9606	Homo sapiens	112695107	0	live	LOC112695107		Sharpr-MPRA regulatory region 11110		22q	22	NC_000022.11	48605877	48606171	plus	0		
9606	Homo sapiens	112695106	0	live	LOC112695106		Sharpr-MPRA regulatory region 4711		22q	22	NC_000022.11	47678180	47678474	plus	0		
9606	Homo sapiens	112695105	0	live	LOC112695105		Sharpr-MPRA regulatory region 12951		22q	22	NC_000022.11	45639049	45639343	plus	0		
9606	Homo sapiens	112695104	0	live	LOC112695104		Sharpr-MPRA regulatory region 3085		22q	22	NC_000022.11	45627589	45627883	plus	0		
9606	Homo sapiens	112695103	0	live	LOC112695103		Sharpr-MPRA regulatory region 5228		22q	22	NC_000022.11	45140088	45140382	plus	0		
9606	Homo sapiens	112695102	0	live	LOC112695102		Sharpr-MPRA regulatory region 1755		22q	22	NC_000022.11	42959703	42959997	plus	0		
9606	Homo sapiens	112695101	0	live	LOC112695101		Sharpr-MPRA regulatory region 5708		22q	22	NC_000022.11	42940223	42940517	plus	0		
9606	Homo sapiens	112695100	0	live	LOC112695100		Sharpr-MPRA regulatory region 9885		22q	22	NC_000022.11	42520703	42520997	plus	0		
9606	Homo sapiens	112695099	0	live	LOC112695099		Sharpr-MPRA regulatory region 6115		22q	22	NC_000022.11	42369243	42369537	plus	0		
9606	Homo sapiens	112695098	0	live	LOC112695098		Sharpr-MPRA regulatory region 731		22q	22	NC_000022.11	41512845	41513139	plus	0		
9606	Homo sapiens	112695097	0	live	LOC112695097		Sharpr-MPRA regulatory region 14092		22q	22	NC_000022.11	41290645	41290939	plus	0		
9606	Homo sapiens	112695096	0	live	LOC112695096		Sharpr-MPRA regulatory region 1401		22q	22	NC_000022.11	40711605	40711899	plus	0		
9606	Homo sapiens	112695095	0	live	LOC112695095		Sharpr-MPRA regulatory region 8945		22q	22	NC_000022.11	39490184	39490478	plus	0		
9606	Homo sapiens	112695094	0	live	LOC112695094		Sharpr-MPRA regulatory region 6675		22q	22	NC_000022.11	39254844	39255138	plus	0		
9606	Homo sapiens	112695093	0	live	LOC112695093		Sharpr-MPRA regulatory region 533		22q	22	NC_000022.11	39148884	39149178	plus	0		
9606	Homo sapiens	112695092	0	live	LOC112695092		Sharpr-MPRA regulatory region 6169		22q	22	NC_000022.11	38181782	38182076	plus	0		
9606	Homo sapiens	112695089	0	live	LOC112695089		Sharpr-MPRA regulatory region 2056		22q	22	NC_000022.11	36387984	36388278	plus	0		
9606	Homo sapiens	112695088	0	live	LOC112695088		Sharpr-MPRA regulatory region 10159		22q	22	NC_000022.11	35328576	35328870	plus	0		
9606	Homo sapiens	112695087	0	live	LOC112695087		Sharpr-MPRA regulatory region 12398		22q	22	NC_000022.11	32882022	32882316	plus	0		
9606	Homo sapiens	112695086	0	live	LOC112695086		Sharpr-MPRA regulatory region 5994		22q	22	NC_000022.11	31750063	31750357	plus	0		
9606	Homo sapiens	112695085	0	live	LOC112695085		Sharpr-MPRA regulatory region 13794		22q	22	NC_000022.11	31630363	31630657	plus	0		
9606	Homo sapiens	112695084	0	live	LOC112695084		Sharpr-MPRA regulatory region 14933		22q	22	NC_000022.11	30806502	30806796	plus	0		
9606	Homo sapiens	112695081	0	live	LOC112695081		Sharpr-MPRA regulatory region 4664		22q	22	NC_000022.11	30609322	30609616	plus	0		
9606	Homo sapiens	112695079	0	live	LOC112695079		Sharpr-MPRA regulatory region 10236		22q	22	NC_000022.11	30212520	30212814	plus	0		
9606	Homo sapiens	112695077	0	live	LOC112695077		Sharpr-MPRA regulatory region 2653		22q	22	NC_000022.11	29569180	29569474	plus	0		
9606	Homo sapiens	112695076	0	live	LOC112695076		Sharpr-MPRA regulatory region 4816		22q	22	NC_000022.11	29197121	29197415	plus	0		
9606	Homo sapiens	112695075	0	live	LOC112695075		Sharpr-MPRA regulatory region 13625		22q	22	NC_000022.11	28868421	28868715	plus	0		
9606	Homo sapiens	112695074	0	live	LOC112695074		Sharpr-MPRA regulatory region 11195		22q	22	NC_000022.11	28567121	28567415	plus	0		
9606	Homo sapiens	112694772	0	live	LOC112694772		Sharpr-MPRA regulatory region 5469		22q	22	NC_000022.11	26835946	26836240	plus	0		
9606	Homo sapiens	112694771	0	live	LOC112694771		Sharpr-MPRA regulatory region 5864		22q	22	NC_000022.11	26239583	26239877	plus	0		
9606	Homo sapiens	112694770	0	live	LOC112694770		Sharpr-MPRA regulatory region 10281		22q	22	NC_000022.11	23888362	23888656	plus	0		
9606	Homo sapiens	112694768	0	live	LOC112694768		Sharpr-MPRA regulatory region 76		22q	22	NC_000022.11	21982672	21982966	plus	0		
9606	Homo sapiens	112694767	0	live	LOC112694767		Sharpr-MPRA regulatory region 818		22q	22	NC_000022.11	20979400	20979694	plus	0		
9606	Homo sapiens	112694766	0	live	LOC112694766		Sharpr-MPRA regulatory region 2516		22q	22	NC_000022.11	19951646	19951940	plus	0		
9606	Homo sapiens	112694764	0	live	LOC112694764		Sharpr-MPRA regulatory region 10527		22q	22	NC_000022.11	19947746	19948040	plus	0		
9606	Homo sapiens	112694754	0	live	LOC112694754		Sharpr-MPRA regulatory region 1466		21q	21	NC_000021.9	46296375	46296669	plus	0		
9606	Homo sapiens	112694753	0	live	LOC112694753		Sharpr-MPRA regulatory region 3947		21q	21	NC_000021.9	46228815	46229109	plus	0		
9606	Homo sapiens	112694752	0	live	LOC112694752		Sharpr-MPRA regulatory region 14562		21q	21	NC_000021.9	45364074	45364368	plus	0		
9606	Homo sapiens	112694751	0	live	LOC112694751		Sharpr-MPRA regulatory region 850		21q	21	NC_000021.9	44549026	44549320	plus	0		
9606	Homo sapiens	112694750	0	live	LOC112694750		Sharpr-MPRA regulatory region 13752		21q	21	NC_000021.9	43494609	43494903	plus	0		
9606	Homo sapiens	112694749	0	live	LOC112694749		Sharpr-MPRA regulatory region 172		21q	21	NC_000021.9	41768669	41768963	plus	0		
9606	Homo sapiens	112694748	0	live	LOC112694748		Sharpr-MPRA regulatory region 14119		21q	21	NC_000021.9	38476446	38476740	plus	0		
9606	Homo sapiens	112694747	0	live	LOC112694747		Sharpr-MPRA regulatory region 13169		21q	21	NC_000021.9	38229467	38229761	plus	0		
9606	Homo sapiens	112694746	0	live	LOC112694746		Sharpr-MPRA regulatory region 5297		21q	21	NC_000021.9	38224167	38224461	plus	0		
9606	Homo sapiens	112694745	0	live	LOC112694745		Sharpr-MPRA regulatory region 8394		21q	21	NC_000021.9	38171775	38172069	plus	0		
9606	Homo sapiens	112694744	0	live	LOC112694744		Sharpr-MPRA regulatory region 302		21q	21	NC_000021.9	37563847	37564141	plus	0		
9606	Homo sapiens	112694740	0	live	LOC112694740		Sharpr-MPRA regulatory region 13847		21q	21	NC_000021.9	34375270	34375564	plus	0		
9606	Homo sapiens	112694736	0	live	LOC112694736		Sharpr-MPRA regulatory region 9918		21q	21	NC_000021.9	32392920	32393214	plus	0		
